199800000 -0.572598 0.000000 0.309208 0.483660  0 1.000000
199900000 -0.756631 0.000000 0.309261 0.483740  0 1.000000
200000000 -0.485015 0.000000 0.309311 0.483798  0 1.000000
200100000 -0.529798 0.000000 0.309362 0.483866  0 1.000000
200200000 -0.586101 0.000000 0.309413 0.483944  0 1.000000
200300000 -0.418871 0.000000 0.309463 0.484013  0 1.000000
200400000 -0.681829 0.000000 0.309511 0.484071  0 1.000000
200500000 -0.771938 0.000000 0.309562 0.484138  0 1.000000
200600000 -0.409987 0.000000 0.309613 0.484210  0 1.000000
200700000 -0.772999 -0.632207 0.309666 0.484292  0 1.000000
200800000 -0.485982 0.000000 0.309715 0.484356  0 1.000000
200900000 -0.579802 0.000000 0.309764 0.484403  0 1.000000
201000000 -0.278708 0.000000 0.309817 0.484485  0 1.000000
201100000 -0.651297 0.000000 0.309867 0.484564  0 1.000000
201200000 -0.427322 0.000000 0.309919 0.484636  0 1.000000
201300000 -0.664887 0.000000 0.309967 0.484699  0 1.000000
201400000 -0.815533 -1.363778 0.310014 0.484751  0 1.000000
201500000 -0.473766 -0.001732 0.310062 0.484804  0 1.000000
201600000 -0.554454 0.000000 0.310113 0.484875  0 1.000000
201700000 -0.625069 -0.763403 0.310163 0.484935  0 1.000000
201800000 -0.745013 0.000000 0.310209 0.484975  0 1.000000
201900000 -0.618673 0.000000 0.310260 0.485043  0 1.000000
202000000 -0.610569 0.000000 0.310308 0.485101  0 1.000000
202100000 -0.467521 0.000000 0.310358 0.485162  0 1.000000
202200000 -0.593957 0.000000 0.310403 0.485210  0 1.000000
202300000 -0.603050 0.000000 0.310451 0.485275  0 1.000000
202400000 -0.664162 0.000000 0.310498 0.485334  0 1.000000
202500000 -0.489868 0.000000 0.310548 0.485404  0 1.000000
202600000 -0.702400 0.000000 0.310596 0.485466  0 1.000000
202700000 -0.547349 0.000000 0.310646 0.485539  0 1.000000
202800000 -0.492019 0.000000 0.310697 0.485618  0 1.000000
202900000 -0.676733 0.000000 0.310746 0.485696  0 1.000000
203000000 -0.483085 0.000000 0.310793 0.485747  0 1.000000
203100000 -0.458304 0.000000 0.310843 0.485817  0 1.000000
203200000 -0.728260 0.000000 0.310894 0.485886  0 1.000000
203300000 -0.565216 -0.519359 0.310943 0.485958  0 1.000000
203400000 -0.644223 0.000000 0.310989 0.486017  0 1.000000
203500000 -0.603211 0.000000 0.311039 0.486081  0 1.000000
203600000 -0.630371 0.000000 0.311089 0.486155  0 1.000000
203700000 -0.642909 0.000000 0.311138 0.486221  0 1.000000
203800000 -0.336673 0.000000 0.311189 0.486312  0 1.000000
203900000 -0.492249 0.000000 0.311238 0.486383  0 1.000000
204000000 -0.674677 0.000000 0.311286 0.486439  0 1.000000
204100000 -0.609618 0.000000 0.311335 0.486503  0 1.000000
204200000 -0.468952 0.000000 0.311384 0.486584  0 1.000000
204300000 -0.542283 0.000000 0.311430 0.486638  0 1.000000
204400000 -0.470140 0.000000 0.311477 0.486704  0 1.000000
204500000 -0.784770 0.000000 0.311525 0.486767  0 1.000000
204600000 -0.605034 0.000000 0.311570 0.486826  0 1.000000
204700000 -0.629614 0.000000 0.311613 0.486872  0 1.000000
204800000 -0.640869 0.000000 0.311659 0.486920  0 1.000000
204900000 -0.649934 0.000000 0.311710 0.487007  0 1.000000
205000000 -0.801006 0.000000 0.311760 0.487085  0 1.000000
205100000 -0.663595 0.000000 0.311810 0.487161  0 1.000000
205200000 -0.283058 0.000000 0.311856 0.487224  0 1.000000
205300000 -0.406251 0.000000 0.311905 0.487300  0 1.000000
205400000 -0.751058 0.000000 0.311953 0.487372  0 1.000000
205500000 -0.584865 0.000000 0.312001 0.487436  0 1.000000
205600000 -0.639350 0.000000 0.312049 0.487500  0 1.000000
205700000 -0.548561 0.000000 0.312098 0.487566  0 1.000000
205800000 -0.713116 0.000000 0.312145 0.487631  0 1.000000
205900000 -0.679109 0.000000 0.312192 0.487687  0 1.000000
206000000 -0.601765 0.000000 0.312238 0.487738  0 1.000000
206100000 -0.552297 0.000000 0.312285 0.487803  0 1.000000
206200000 -0.346024 0.000000 0.312333 0.487875  0 1.000000
206300000 -0.643267 0.000000 0.312382 0.487945  0 1.000000
206400000 -0.676457 0.000000 0.312428 0.487987  0 1.000000
206500000 -0.396631 0.000000 0.312475 0.488052  0 1.000000
206600000 -0.725881 0.000000 0.312521 0.488116  0 1.000000
206700000 -0.330022 0.000000 0.312568 0.488179  0 1.000000
206800000 -0.970967 0.000000 0.312614 0.488240  0 1.000000
206900000 -0.805324 0.000000 0.312663 0.488297  0 1.000000
207000000 -0.576069 0.000000 0.312711 0.488365  0 1.000000
207100000 -0.430011 0.000000 0.312760 0.488449  0 1.000000
207200000 -0.499263 0.000000 0.312808 0.488520  0 1.000000
207300000 -0.762545 0.000000 0.312853 0.488563  0 1.000000
207400000 -0.506168 0.000000 0.312901 0.488628  0 1.000000
207500000 -0.753996 0.000000 0.312948 0.488698  0 1.000000
207600000 -0.683781 0.000000 0.312994 0.488764  0 1.000000
207700000 -0.509797 0.000000 0.313042 0.488825  0 1.000000
207800000 -0.374470 0.000000 0.313088 0.488897  0 1.000000
207900000 -0.554970 0.000000 0.313133 0.488944  0 1.000000
208000000 -0.488482 0.000000 0.313180 0.489005  0 1.000000
208100000 -0.396357 0.000000 0.313224 0.489057  0 1.000000
208200000 -0.525922 0.000000 0.313272 0.489119  0 1.000000
208300000 -0.485090 0.000000 0.313318 0.489180  0 1.000000
208400000 -0.656254 -0.017944 0.313364 0.489249  0 1.000000
208500000 -0.661009 -0.530739 0.313413 0.489332  0 1.000000
208600000 -0.654260 0.000000 0.313460 0.489407  0 1.000000
208700000 -0.764982 0.000000 0.313506 0.489471  0 1.000000
208800000 -0.779554 0.000000 0.313546 0.489500  0 1.000000
208900000 -0.615356 0.000000 0.313591 0.489559  0 1.000000
209000000 -0.413646 -0.683091 0.313637 0.489618  0 1.000000
209100000 -0.490632 0.000000 0.313685 0.489687  0 1.000000
209200000 -0.722973 0.000000 0.313730 0.489743  0 1.000000
209300000 -0.639394 0.000000 0.313771 0.489776  0 1.000000
209400000 -0.829868 0.000000 0.313817 0.489843  0 1.000000
209500000 -0.613851 0.000000 0.313864 0.489915  0 1.000000
209600000 -0.510006 0.000000 0.313910 0.489984  0 1.000000
209700000 -0.606584 0.000000 0.313954 0.490048  0 1.000000
209800000 -0.457359 0.000000 0.314000 0.490120  0 1.000000
209900000 -0.494820 -0.879516 0.314046 0.490197  0 1.000000
210000000 -0.514568 0.000000 0.314094 0.490269  0 1.000000
210100000 -0.505622 0.000000 0.314141 0.490333  0 1.000000
210200000 -0.452601 0.000000 0.314188 0.490402  0 1.000000
210300000 -0.548543 0.000000 0.314234 0.490475  0 1.000000
210400000 -0.624688 0.000000 0.314280 0.490536  0 1.000000
210500000 -0.694609 -0.000269 0.314326 0.490612  0 1.000000
210600000 -0.580806 0.000000 0.314371 0.490669  0 1.000000
210700000 -0.840641 -1.679542 0.314416 0.490714  0 1.000000
210800000 -0.620359 0.000000 0.314455 0.490749  0 1.000000
210900000 -0.566722 0.000000 0.314502 0.490813  0 1.000000
211000000 -0.598205 0.000000 0.314549 0.490874  0 1.000000
211100000 -0.517983 0.000000 0.314591 0.490935  0 1.000000
211200000 -0.791283 0.000000 0.314633 0.490982  0 1.000000
211300000 -0.811008 -1.362954 0.314674 0.491022  2 1500.000000
211400000 -0.879760 -2.304870 0.314666 0.491029  4 125.000000
211500000 -0.805838 -2.161590 0.314662 0.491026  3 500.000000
211600000 -0.920445 -2.515136 0.314655 0.491016  3 500.000000
211700000 -0.706570 -0.826086 0.314645 0.491001  1 6000.000000
211800000 -0.913051 -2.868021 0.314631 0.490980  5 45.000000
211900000 -0.675463 -1.350420 0.314622 0.490976  2 1500.000000
212000000 -0.756388 -1.796152 0.314613 0.490959  3 500.000000
212100000 -0.854749 -2.232482 0.314609 0.490955  3 500.000000
212200000 -1.006293 -2.385947 0.314593 0.490933  4 125.000000
212300000 -1.269566 -6.151399 0.314536 0.490851  9 1.000000
212400000 -1.148993 -5.897057 0.314464 0.490747  8 2.000000
212500000 -0.998174 -3.195136 0.314410 0.490669  4 125.000000
212600000 -0.966341 -1.986409 0.314394 0.490628  3 500.000000
212700000 -0.765005 -2.020068 0.314381 0.490605  3 500.000000
212800000 -0.902038 -2.174731 0.314369 0.490584  3 500.000000
212900000 -1.350108 -6.200287 0.314322 0.490518 10 1.000000
213000000 -1.259711 -5.411049 0.314249 0.490409  9 1.000000
213100000 -1.280813 -4.884619 0.314170 0.490298  7 6.000000
213200000 -0.843440 -1.579029 0.314157 0.490294  3 500.000000
213300000 -1.375836 -5.895342 0.314101 0.490224 10 1.000000
213400000 -0.759700 -1.569301 0.314047 0.490153  2 1500.000000
213500000 -0.934854 -2.221342 0.314040 0.490150  3 500.000000
213600000 -1.069721 -2.727975 0.314034 0.490145  3 500.000000
213700000 -0.969104 -1.817983 0.313993 0.490088  4 125.000000
213800000 -0.818543 -2.367637 0.313985 0.490080  3 500.000000
213900000 -0.847631 -2.463325 0.313983 0.490091  3 500.000000
214000000 -1.406702 -7.090160 0.313962 0.490064 10 1.000000
214100000 -1.261774 -5.122284 0.313870 0.489943  8 2.000000
214200000 -0.746287 -1.316778 0.313825 0.489882  2 1500.000000
214300000 -0.884999 -2.950471 0.313814 0.489881  4 125.000000
214400000 -0.777048 -1.337096 0.313811 0.489894  3 500.000000
214500000 -0.855494 -2.445527 0.313808 0.489890  4 125.000000
214600000 -0.996481 -3.528589 0.313791 0.489852  5 45.000000
214700000 -1.082561 -3.112830 0.313774 0.489832  5 45.000000
214800000 -0.913139 -1.852169 0.313764 0.489809  3 500.000000
214900000 -0.443300 -0.767378 0.313753 0.489797  1 6000.000000
215000000 -1.369150 -6.215600 0.313732 0.489751 10 1.000000
215100000 -0.715163 -0.559693 0.313684 0.489677  1 6000.000000
215200000 -1.058028 -3.453920 0.313670 0.489643  5 45.000000
215300000 -0.940639 -1.675421 0.313659 0.489618  3 500.000000
215400000 -0.884598 -3.425971 0.313641 0.489588  5 45.000000
215500000 -1.068378 -2.522084 0.313633 0.489570  4 125.000000
215600000 -0.769767 -1.172249 0.313616 0.489553  2 1500.000000
215700000 -1.008932 -3.348432 0.313610 0.489563  5 45.000000
215800000 -0.879950 -0.916009 0.313596 0.489541  1 6000.000000
215900000 -1.063718 -2.280757 0.313579 0.489512  3 500.000000
216000000 -0.891593 -1.979125 0.313558 0.489489  3 500.000000
216100000 -1.052752 -3.075287 0.313542 0.489453  4 125.000000
216200000 -0.845626 -1.727027 0.313530 0.489444  3 500.000000
216300000 -0.757922 -0.811128 0.313519 0.489437  1 6000.000000
216400000 -0.630333 -1.198695 0.313500 0.489415  2 1500.000000
216500000 -0.839692 -2.470261 0.313494 0.489414  4 125.000000
216600000 -0.431150 -0.915968 0.313479 0.489393  2 1500.000000
216700000 -1.056213 -3.005301 0.313475 0.489400  4 125.000000
216800000 -0.966996 -2.455931 0.313462 0.489373  4 125.000000
216900000 -0.656707 -0.840064 0.313419 0.489306  1 6000.000000
217000000 -0.965659 -1.850694 0.313413 0.489301  3 500.000000
217100000 -0.813510 -2.061264 0.313407 0.489294  3 500.000000
217200000 -0.780132 -2.018248 0.313397 0.489273  3 500.000000
217300000 -1.215623 -4.305124 0.313326 0.489178  8 2.000000
217400000 -0.916539 -2.069654 0.313251 0.489071  3 500.000000
217500000 -1.223701 -3.791213 0.313202 0.488995  5 45.000000
217600000 -0.857594 -1.485208 0.313185 0.488969  2 1500.000000
217700000 -0.922072 -3.136526 0.313174 0.488961  4 125.000000
217800000 -0.633451 -0.886452 0.313171 0.488978  1 6000.000000
217900000 -1.032055 -2.510939 0.313158 0.488968  3 500.000000
218000000 -1.041105 -2.619941 0.313144 0.488939  4 125.000000
218100000 -0.997262 -2.670974 0.313132 0.488926  4 125.000000
218200000 -0.670974 -2.373983 0.313120 0.488913  4 125.000000
218300000 -1.411642 -6.731083 0.313100 0.488888 10 1.000000
218400000 -0.671152 -1.166911 0.313056 0.488814  2 1500.000000
218500000 -0.422696 -0.118752 0.313064 0.488842  1 6000.000000
218600000 -0.965562 -2.960245 0.313070 0.488862  4 125.000000
218700000 -0.978512 -3.999456 0.313055 0.488844  5 45.000000
218800000 -0.727878 -2.440759 0.313034 0.488813  3 500.000000
218900000 -0.544073 -0.797998 0.313022 0.488804  1 6000.000000
219000000 -0.922805 -1.749230 0.313011 0.488782  3 500.000000
219100000 -0.702151 -1.586875 0.313006 0.488790  3 500.000000
219200000 -0.769216 -2.088673 0.312993 0.488761  3 500.000000
219300000 -1.143402 -3.395796 0.312982 0.488744  5 45.000000
219400000 -0.465553 -0.475795 0.312968 0.488728  1 6000.000000
219500000 -0.752735 -1.907418 0.312973 0.488753  3 500.000000
219600000 -0.789628 -2.949253 0.312953 0.488725  4 125.000000
219700000 -1.071151 -2.466557 0.312935 0.488699  3 500.000000
219800000 -0.874036 -1.913828 0.312918 0.488664  3 500.000000
219900000 -0.934668 -3.037558 0.312904 0.488641  5 45.000000
220000000 -0.491871 -0.797979 0.312892 0.488627  1 6000.000000
220100000 -0.666618 -1.865513 0.312873 0.488610  4 125.000000
220200000 -0.642187 -0.295308 0.312877 0.488614  1 6000.000000
220300000 -0.910467 -1.874722 0.312871 0.488604  3 500.000000
220400000 -0.796903 -2.162021 0.312862 0.488603  3 500.000000
220500000 -1.064565 -2.721120 0.312855 0.488595  5 45.000000
220600000 -1.086907 -3.956318 0.312843 0.488565  5 45.000000
220700000 -0.944125 -1.090830 0.312842 0.488569  2 1500.000000
220800000 -0.921594 -1.881932 0.312830 0.488551  4 125.000000
220900000 -0.894651 -2.741737 0.312815 0.488538  4 125.000000
221000000 -0.889113 -1.474805 0.312792 0.488499  3 500.000000
221100000 -0.719857 -0.691913 0.312777 0.488486  1 6000.000000
221200000 -0.570733 -0.775020 0.312776 0.488496  1 6000.000000
221300000 -0.784613 -1.592306 0.312787 0.488513  3 500.000000
221400000 -0.824317 -3.223308 0.312785 0.488524  5 45.000000
221500000 -1.329066 -5.282591 0.312709 0.488415 10 1.000000
221600000 -0.816123 -3.013143 0.312683 0.488372  4 125.000000
221700000 -0.285464 0.000000 0.312696 0.488397  0 1.000000
221800000 -0.848264 0.000000 0.312738 0.488449  0 1.000000
221900000 -0.393966 0.000000 0.312784 0.488521  0 1.000000
222000000 -0.603352 0.000000 0.312829 0.488593  0 1.000000
222100000 -0.730882 -2.813805 0.312834 0.488588  4 125.000000
222200000 -1.018756 -2.500852 0.312822 0.488572  4 125.000000
222300000 -0.962498 -3.071507 0.312810 0.488548  5 45.000000
222400000 -0.840732 -3.672732 0.312797 0.488525  5 45.000000
222500000 -0.703927 -0.807835 0.312792 0.488517  1 6000.000000
222600000 -1.067536 -3.080211 0.312787 0.488517  5 45.000000
222700000 -0.714379 -3.107643 0.312780 0.488508  5 45.000000
222800000 -0.696594 -1.463401 0.312770 0.488499  2 1500.000000
222900000 -0.738235 -2.132263 0.312760 0.488479  3 500.000000
223000000 -1.048673 -3.025791 0.312747 0.488464  4 125.000000
223100000 -0.578976 -1.317212 0.312747 0.488460  2 1500.000000
223200000 -1.242519 -4.687100 0.312721 0.488425  7 6.000000
223300000 -1.378148 -5.464506 0.312648 0.488320  8 2.000000
223400000 -1.187815 -3.976116 0.312578 0.488216  5 45.000000
223500000 -0.736544 -1.556008 0.312510 0.488127  2 1500.000000
223600000 -1.165184 -3.286635 0.312507 0.488126  5 45.000000
223700000 -0.827721 -3.398524 0.312506 0.488125  5 45.000000
223800000 -0.896948 -1.911711 0.312499 0.488114  3 500.000000
223900000 -0.949830 -3.590476 0.312492 0.488095  5 45.000000
224000000 -0.910494 -3.077787 0.312478 0.488071  5 45.000000
224100000 -0.707810 -1.344941 0.312465 0.488049  2 1500.000000
224200000 -0.809134 -1.346861 0.312444 0.488025  3 500.000000
224300000 -0.790749 -1.461809 0.312427 0.487999  2 1500.000000
224400000 -0.895395 -2.976203 0.312412 0.487975  4 125.000000
224500000 -1.318272 -6.297731 0.312373 0.487919 10 1.000000
224600000 -0.923092 -2.780120 0.312372 0.487916  4 125.000000
224700000 -0.675393 -1.636693 0.312344 0.487872  3 500.000000
224800000 -0.634293 -1.548895 0.312334 0.487872  2 1500.000000
224900000 -0.828299 -2.594620 0.312326 0.487864  4 125.000000
225000000 -1.023897 -3.327861 0.312316 0.487845  5 45.000000
225100000 -1.031317 -3.589313 0.312297 0.487818  6 15.000000
225200000 -0.730654 -1.333522 0.312280 0.487800  2 1500.000000
225300000 -0.763134 -0.822848 0.312275 0.487799  1 6000.000000
225400000 -0.932917 -1.781862 0.312274 0.487795  3 500.000000
225500000 -0.518608 -2.270221 0.312267 0.487789  3 500.000000
225600000 -0.659943 0.000000 0.312288 0.487814  0 1.000000
225700000 -0.746109 0.000000 0.312332 0.487878  0 1.000000
225800000 -0.683036 0.000000 0.312374 0.487938  0 1.000000
225900000 -0.509021 0.000000 0.312417 0.487995  0 1.000000
226000000 -0.658385 0.000000 0.312461 0.488058  0 1.000000
226100000 -0.677455 0.000000 0.312507 0.488128  0 1.000000
226200000 -0.573311 0.000000 0.312549 0.488177  0 1.000000
226300000 -0.419663 0.000000 0.312592 0.488225  0 1.000000
226400000 -0.574791 0.000000 0.312637 0.488301  0 1.000000
226500000 -0.439298 0.000000 0.312681 0.488365  0 1.000000
226600000 -0.560642 0.000000 0.312723 0.488421  0 1.000000
226700000 -0.517481 0.000000 0.312765 0.488469  0 1.000000
226800000 -0.634571 0.000000 0.312808 0.488528  0 1.000000
226900000 -0.616969 0.000000 0.312851 0.488580  0 1.000000
227000000 -0.519690 0.000000 0.312894 0.488641  0 1.000000
227100000 -0.503623 0.000000 0.312938 0.488705  0 1.000000
227200000 -0.664845 0.000000 0.312982 0.488768  0 1.000000
227300000 -0.433685 0.000000 0.313025 0.488824  0 1.000000
227400000 -0.737820 0.000000 0.313068 0.488883  0 1.000000
227500000 -0.399743 0.000000 0.313112 0.488946  0 1.000000
227600000 -0.651639 0.000000 0.313155 0.489004  0 1.000000
227700000 -0.543538 0.000000 0.313198 0.489068  0 1.000000
227800000 -0.547750 0.000000 0.313241 0.489121  0 1.000000
227900000 -0.607018 0.000000 0.313285 0.489197  0 1.000000
228000000 -0.543667 0.000000 0.313329 0.489254  0 1.000000
228100000 -0.681857 0.000000 0.313373 0.489299  0 1.000000
228200000 -0.648637 0.000000 0.313416 0.489361  0 1.000000
228300000 -0.502070 0.000000 0.313458 0.489420  0 1.000000
228400000 -0.545436 0.000000 0.313501 0.489482  0 1.000000
228500000 -0.657238 0.000000 0.313544 0.489541  0 1.000000
228600000 -0.785517 0.000000 0.313588 0.489606  0 1.000000
228700000 -0.811460 0.000000 0.313627 0.489639  0 1.000000
228800000 -0.804151 -1.432341 0.313668 0.489676  0 1.000000
228900000 -0.637080 0.000000 0.313709 0.489733  0 1.000000
229000000 -0.579502 0.000000 0.313753 0.489797  0 1.000000
229100000 -0.766709 0.000000 0.313793 0.489844  0 1.000000
229200000 -0.791841 -0.856551 0.313835 0.489901  0 1.000000
229300000 -0.623958 0.000000 0.313875 0.489948  0 1.000000
229400000 -0.579033 -1.596302 0.313916 0.489998  0 1.000000
229500000 -0.914517 0.000000 0.313958 0.490059  0 1.000000
229600000 -0.648396 0.000000 0.313997 0.490112  0 1.000000
229700000 -0.375772 0.000000 0.314037 0.490161  0 1.000000
229800000 -0.687236 0.000000 0.314079 0.490221  0 1.000000
229900000 -0.471528 0.000000 0.314119 0.490270  0 1.000000
230000000 -0.607241 0.000000 0.314162 0.490329  0 1.000000
230100000 -0.574857 0.000000 0.314203 0.490378  0 1.000000
230200000 -0.741932 0.000000 0.314244 0.490428  0 1.000000
230300000 -0.507659 0.000000 0.314284 0.490482  0 1.000000
230400000 -0.488518 0.000000 0.314327 0.490541  0 1.000000
230500000 -0.671933 0.000000 0.314367 0.490595  0 1.000000
230600000 -0.416145 0.000000 0.314403 0.490625  0 1.000000
230700000 -0.700161 0.000000 0.314444 0.490684  0 1.000000
230800000 -0.440344 0.000000 0.314488 0.490751  0 1.000000
230900000 -0.561928 0.000000 0.314528 0.490800  0 1.000000
231000000 -0.515703 0.000000 0.314569 0.490842  0 1.000000
231100000 -0.611122 0.000000 0.314607 0.490899  0 1.000000
231200000 -0.442452 0.000000 0.314650 0.490965  0 1.000000
231300000 -0.718621 0.000000 0.314693 0.491029  0 1.000000
231400000 -0.669121 -1.092083 0.314733 0.491074  0 1.000000
231500000 -0.676209 0.000000 0.314773 0.491123  0 1.000000
231600000 -0.425191 0.000000 0.314817 0.491193  0 1.000000
231700000 -0.546992 0.000000 0.314858 0.491246  0 1.000000
231800000 -0.571494 0.000000 0.314897 0.491291  0 1.000000
231900000 -0.597791 0.000000 0.314936 0.491335  0 1.000000
232000000 -0.715269 0.000000 0.314976 0.491381  0 1.000000
232100000 -0.667489 0.000000 0.315017 0.491444  0 1.000000
232200000 -0.398553 0.000000 0.315058 0.491497  0 1.000000
232300000 -0.629600 0.000000 0.315100 0.491562  0 1.000000
232400000 -0.409753 0.000000 0.315140 0.491612  0 1.000000
232500000 -0.399250 0.000000 0.315180 0.491667  0 1.000000
232600000 -0.494489 0.000000 0.315219 0.491716  0 1.000000
232700000 -0.659500 0.000000 0.315259 0.491765  0 1.000000
232800000 -0.741628 0.000000 0.315300 0.491821  0 1.000000
232900000 -0.438306 0.000000 0.315341 0.491885  0 1.000000
233000000 -0.516212 0.000000 0.315381 0.491937  0 1.000000
233100000 -0.442185 0.000000 0.315422 0.491989  0 1.000000
233200000 -0.267658 0.000000 0.315461 0.492037  0 1.000000
233300000 -0.515116 0.000000 0.315500 0.492080  0 1.000000
233400000 -0.696578 0.000000 0.315541 0.492134  0 1.000000
233500000 -0.542172 0.000000 0.315583 0.492191  0 1.000000
233600000 -0.328083 0.000000 0.315624 0.492254  0 1.000000
233700000 -0.713405 -0.815013 0.315647 0.492298  1 6000.000000
233800000 -0.889623 -1.620898 0.315646 0.492310  2 1500.000000
233900000 -1.266443 -4.634895 0.315623 0.492292  7 6.000000
234000000 -1.321031 -5.863943 0.315553 0.492187  9 1.000000
234100000 -1.308913 -4.918921 0.315478 0.492082  7 6.000000
234200000 -0.868706 -2.320509 0.315450 0.492036  5 45.000000
234300000 -0.971265 -0.854336 0.315444 0.492028  2 1500.000000
234400000 -0.941915 -2.844138 0.315456 0.492046  4 125.000000
234500000 -1.050823 -2.166144 0.315451 0.492033  3 500.000000
234600000 -0.766276 -0.848388 0.315447 0.492029  1 6000.000000
234700000 -0.751675 -1.264516 0.315433 0.492014  2 1500.000000
234800000 -0.999780 -2.800538 0.315423 0.491994  4 125.000000
234900000 -1.021068 -3.166767 0.315413 0.491972  5 45.000000
235000000 -0.940326 -1.789605 0.315404 0.491952  3 500.000000
235100000 -1.100440 -3.989577 0.315389 0.491931  7 6.000000
235200000 -0.823363 -2.995066 0.315378 0.491917  4 125.000000
235300000 -0.928107 -1.974891 0.315366 0.491906  3 500.000000
235400000 -0.886333 -2.907433 0.315357 0.491896  5 45.000000
235500000 -0.832387 -2.144127 0.315347 0.491879  3 500.000000
235600000 -0.924949 -2.550632 0.315337 0.491857  4 125.000000
235700000 -0.670546 -0.726538 0.315334 0.491856  1 6000.000000
235800000 -0.870978 -1.341805 0.315329 0.491839  2 1500.000000
235900000 -0.792823 -1.669750 0.315322 0.491831  3 500.000000
236000000 -0.812203 -1.207927 0.315313 0.491817  2 1500.000000
236100000 -0.870767 -0.792057 0.315306 0.491821  1 6000.000000
236200000 -0.832148 -2.407792 0.315293 0.491814  3 500.000000
236300000 -0.994827 -2.587649 0.315281 0.491799  4 125.000000
236400000 -0.786143 -2.048599 0.315282 0.491803  3 500.000000
236500000 -0.856392 -1.220566 0.315269 0.491793  2 1500.000000
236600000 -0.811590 -2.259344 0.315263 0.491776  4 125.000000
236700000 -0.915735 -2.230203 0.315250 0.491754  3 500.000000
236800000 -0.980459 -2.694885 0.315241 0.491744  5 45.000000
236900000 -0.832052 -3.043603 0.315213 0.491703  5 45.000000
237000000 -1.050277 -2.804346 0.315203 0.491683  5 45.000000
237100000 -0.978051 -2.745671 0.315192 0.491673  4 125.000000
237200000 -0.679929 -1.966477 0.315180 0.491660  4 125.000000
237300000 -0.979083 -2.589472 0.315171 0.491658  4 125.000000
237400000 -0.870182 -2.601619 0.315159 0.491647  5 45.000000
237500000 -1.119545 -2.475100 0.315140 0.491613  4 125.000000
237600000 -0.809146 -1.988110 0.315128 0.491597  3 500.000000
237700000 -0.666176 -0.661459 0.315129 0.491606  1 6000.000000
237800000 -0.750394 -2.123313 0.315131 0.491615  3 500.000000
237900000 -0.828636 -2.318248 0.315123 0.491611  3 500.000000
238000000 -0.581724 -0.570545 0.315113 0.491595  1 6000.000000
238100000 -1.055596 -3.351141 0.315100 0.491582  5 45.000000
238200000 -0.802645 -2.372056 0.315073 0.491541  4 125.000000
238300000 -0.843665 -1.969134 0.315060 0.491514  4 125.000000
238400000 -0.437764 -0.590356 0.315057 0.491527  1 6000.000000
238500000 -0.975247 -1.795287 0.315048 0.491514  3 500.000000
238600000 -0.669969 -1.402484 0.315038 0.491503  2 1500.000000
238700000 -0.968090 -2.756723 0.315027 0.491478  4 125.000000
238800000 -0.681972 -2.027223 0.315016 0.491458  3 500.000000
238900000 -1.284022 -5.934645 0.314986 0.491408 10 1.000000
239000000 -1.020039 -3.480616 0.314922 0.491309  6 15.000000
239100000 -1.271081 -4.924994 0.314844 0.491202  9 1.000000
239200000 -1.296328 -6.392824 0.314776 0.491101 10 1.000000
239300000 -0.992365 -3.077617 0.314707 0.491004  4 125.000000
239400000 -0.788311 -3.367924 0.314692 0.490977  5 45.000000
239500000 -0.896481 -1.575603 0.314684 0.490964  2 1500.000000
239600000 -0.637638 -2.226201 0.314672 0.490952  3 500.000000
239700000 -0.883426 -2.194642 0.314648 0.490924  5 45.000000
239800000 -0.922813 -2.782197 0.314630 0.490911  4 125.000000
239900000 -1.174039 -3.294844 0.314615 0.490896  5 45.000000
240000000 -1.001696 -3.283624 0.314604 0.490872  5 45.000000
240100000 -1.030790 -2.584367 0.314596 0.490853  5 45.000000
240200000 -1.424469 -7.051223 0.314576 0.490831 10 1.000000
240300000 -0.884797 -1.554349 0.314537 0.490764  3 500.000000
240400000 -0.797131 -0.867113 0.314521 0.490732  2 1500.000000
240500000 -0.948233 -3.113586 0.314506 0.490721  5 45.000000
240600000 -0.656050 -1.174359 0.314499 0.490717  2 1500.000000
240700000 -1.090957 -4.647940 0.314485 0.490698  7 6.000000
240800000 -0.838913 -2.300125 0.314455 0.490643  3 500.000000
240900000 -0.808349 -2.836978 0.314444 0.490631  4 125.000000
241000000 -1.255425 -4.964361 0.314390 0.490550  9 1.000000
241100000 -1.189243 -3.738060 0.314307 0.490440  6 15.000000
241200000 -0.665230 -0.689869 0.314276 0.490393  1 6000.000000
241300000 -0.963125 -2.466457 0.314266 0.490391  4 125.000000
241400000 -1.041806 -3.784129 0.314252 0.490375  5 45.000000
241500000 -0.951235 -1.865590 0.314237 0.490344  4 125.000000
241600000 -0.989676 -1.885076 0.314223 0.490322  3 500.000000
241700000 -0.980789 -2.810444 0.314217 0.490327  5 45.000000
241800000 -0.796665 -1.990983 0.314201 0.490313  3 500.000000
241900000 -0.907281 -3.003647 0.314190 0.490298  4 125.000000
242000000 -0.509930 -0.765889 0.314195 0.490307  1 6000.000000
242100000 -0.756626 0.000000 0.314222 0.490349  0 1.000000
242200000 -0.680649 0.000000 0.314263 0.490408  0 1.000000
242300000 -0.703850 0.000000 0.314302 0.490453  0 1.000000
242400000 -0.959815 -0.742820 0.314343 0.490512  0 1.000000
242500000 -0.758414 0.000000 0.314381 0.490557  0 1.000000
